,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)813,7.570993858,0.509039449,0.065766363,4.959006674,3.89907974,0.725363489,Navajo Nation: Water
(Intercept)814,8.507261983,0.416361749,0.036440748,5.509866045,3.997701157,0.751211632,Navajo Nation: Water
(Intercept)815,7.203930684,0.667610549,0.03321894,5.430174516,3.703386517,0.712439418,Navajo Nation: Water
(Intercept)816,7.688575171,0.636083028,0.036870819,5.765236068,3.996504437,0.735056543,Navajo Nation: Water
(Intercept)817,8.438900336,0.370236732,0.029055491,5.06010364,3.95101668,0.728594507,Navajo Nation: Water
(Intercept)818,8.39509448,0.418863184,0.033737264,5.299365105,3.640092477,0.725363489,Navajo Nation: Water
(Intercept)819,7.94010548,0.591975065,0.042058752,5.817220702,3.780203343,0.733441034,Navajo Nation: Water
(Intercept)820,6.056029846,0.975976875,0.064286402,5.929167048,4.082262407,0.738287561,Navajo Nation: Water
(Intercept)821,7.167938205,0.663642466,0.065111948,5.401416775,4.117409777,0.739903069,Navajo Nation: Water
(Intercept)822,7.957950273,0.542407015,0.02732532,5.523300962,3.718151213,0.718901454,Navajo Nation: Water
(Intercept)823,8.989860779,0.338739613,0.014875139,5.553624842,4.23084554,0.733441034,Navajo Nation: Water
(Intercept)824,7.068727012,0.681084787,0.081221834,5.414523471,3.89601807,0.722132472,Navajo Nation: Water
(Intercept)825,7.940748638,0.465730167,0.046035231,5.071384363,4.209813915,0.731825525,Navajo Nation: Water
(Intercept)826,7.242626832,0.65060466,0.063908638,5.493946041,4.353967364,0.741518578,Navajo Nation: Water
(Intercept)827,7.229212537,0.594709549,0.087251719,5.122669994,3.595243032,0.725363489,Navajo Nation: Water
(Intercept)828,6.88015076,0.816638823,0.055135046,5.87081353,3.644431433,0.722132472,Navajo Nation: Water
(Intercept)829,7.742741763,0.528132407,0.056860458,5.177149761,3.853181917,0.736672052,Navajo Nation: Water
(Intercept)830,7.488366269,0.566668306,0.04244987,5.149548809,3.829873736,0.714054927,Navajo Nation: Water
(Intercept)831,6.144818137,0.935724822,0.069357049,5.810449031,4.061798453,0.736672052,Navajo Nation: Water
(Intercept)832,6.594128771,0.757774509,0.070329882,5.26644798,3.644262585,0.714054927,Navajo Nation: Water
(Intercept)833,6.579635185,0.830552608,0.076956624,5.668196882,3.34751813,0.709208401,Navajo Nation: Water
(Intercept)834,8.91421034,0.328515028,0.025687558,5.485620662,4.180398098,0.741518578,Navajo Nation: Water
(Intercept)835,8.278880074,0.462234239,0.021881632,5.368122327,3.893966289,0.715670436,Navajo Nation: Water
(Intercept)836,7.70391771,0.558641451,0.052327767,5.30484029,3.595839497,0.707592892,Navajo Nation: Water
(Intercept)837,7.435449966,0.671857515,0.06228943,5.669176731,3.671817023,0.725363489,Navajo Nation: Water
(Intercept)838,8.364424831,0.466153362,0.037308541,5.610909557,4.006923355,0.722132472,Navajo Nation: Water
(Intercept)839,8.578313397,0.482332754,0.03152806,5.877260696,4.21737475,0.751211632,Navajo Nation: Water
(Intercept)840,7.593969901,0.586304288,0.057266104,5.33603077,3.684848249,0.728594507,Navajo Nation: Water
(Intercept)841,8.57023595,0.361846413,0.021521497,5.124560935,3.747665431,0.707592892,Navajo Nation: Water
(Intercept)842,8.423486459,0.440390385,0.025595161,5.428349477,3.684029199,0.735056543,Navajo Nation: Water
