,intcpt,slp,rsq,resid.mean,resid.med,resid.prop.pos,source
(Intercept)2951,6.424031469,0.575652668,0.152989186,3.559328141,2.607834587,0.646203554,Navajo Nation: Water & home dust
(Intercept)2961,6.916725257,0.517392142,0.099412936,3.658714107,2.773153099,0.654281099,Navajo Nation: Water & home dust
(Intercept)2971,3.870412115,1.008430702,0.254947457,3.927326486,2.710794935,0.65266559,Navajo Nation: Water & home dust
(Intercept)2981,4.001108667,1.077816097,0.213075212,4.526433124,2.931039663,0.672051696,Navajo Nation: Water & home dust
(Intercept)2991,3.097036411,1.154202874,0.248361127,4.138036209,2.872427871,0.665589661,Navajo Nation: Water & home dust
(Intercept)3001,4.580808552,0.888335372,0.242316492,3.826977888,2.829379081,0.662358643,Navajo Nation: Water & home dust
(Intercept)3011,4.105222711,1.006148827,0.230716892,4.146732495,2.867166088,0.663974152,Navajo Nation: Water & home dust
(Intercept)3021,2.452635738,1.226863735,0.360199193,3.98415779,3.121707849,0.665589661,Navajo Nation: Water & home dust
(Intercept)3031,6.409729669,0.560189471,0.1581682,3.440636684,2.947733941,0.673667205,Navajo Nation: Water & home dust
(Intercept)3041,2.174104402,1.21471905,0.281043511,3.623639562,2.625551052,0.644588045,Navajo Nation: Water & home dust
(Intercept)3051,8.597724306,0.290377135,0.040031233,3.807169891,2.905501815,0.663974152,Navajo Nation: Water & home dust
(Intercept)3061,2.590313573,1.222879585,0.300581293,4.094939243,2.735212233,0.668820679,Navajo Nation: Water & home dust
(Intercept)3071,4.813587772,0.895499633,0.213586277,4.108121929,2.833398149,0.660743134,Navajo Nation: Water & home dust
(Intercept)3081,5.709904401,0.760989971,0.229025444,4.096384594,3.009258304,0.673667205,Navajo Nation: Water & home dust
(Intercept)3091,4.5769471,0.910509847,0.267131062,3.972812893,2.553995615,0.680129241,Navajo Nation: Water & home dust
(Intercept)3101,7.402743646,0.447621007,0.089460965,3.673718338,2.791751071,0.636510501,Navajo Nation: Water & home dust
(Intercept)3111,2.894066263,1.081124709,0.292048867,3.441726649,2.731390827,0.665589661,Navajo Nation: Water & home dust
(Intercept)3121,4.796119096,0.883903496,0.234052641,4.012369518,3.004981018,0.655896607,Navajo Nation: Water & home dust
(Intercept)3131,4.547456746,1.000043793,0.189858381,4.547752387,3.01320552,0.663974152,Navajo Nation: Water & home dust
(Intercept)3141,5.984992333,0.721358194,0.156068787,4.103924517,3.363568526,0.697899838,Navajo Nation: Water & home dust
(Intercept)3151,6.89975709,0.523358313,0.135878356,3.682022638,2.859316076,0.673667205,Navajo Nation: Water & home dust
(Intercept)3161,4.486137469,0.867214764,0.260834679,3.58972484,2.85416728,0.668820679,Navajo Nation: Water & home dust
(Intercept)3171,3.099294987,1.124111537,0.273985176,3.937152816,2.881536612,0.657512116,Navajo Nation: Water & home dust
(Intercept)3181,5.810733299,0.683206521,0.191681128,3.672109423,2.638627584,0.654281099,Navajo Nation: Water & home dust
(Intercept)3191,5.301038502,0.850276971,0.215476075,4.290281446,2.858467559,0.675282714,Navajo Nation: Water & home dust
(Intercept)3201,6.111518129,0.585419926,0.162792592,3.312752047,2.307561221,0.641357027,Navajo Nation: Water & home dust
(Intercept)3211,8.107480734,0.321664844,0.057018992,3.52814481,2.785131003,0.655896607,Navajo Nation: Water & home dust
(Intercept)3221,6.395469995,0.547028259,0.147754191,3.337527699,2.541027638,0.662358643,Navajo Nation: Water & home dust
(Intercept)3231,2.973698275,1.257316754,0.269408639,4.71080396,2.892954002,0.686591276,Navajo Nation: Water & home dust
(Intercept)3241,1.456907685,1.433424537,0.323508966,4.382889824,2.815856214,0.665589661,Navajo Nation: Water & home dust
(Intercept)3251,8.000758116,0.309514932,0.061522582,3.339400017,2.722554936,0.663974152,Navajo Nation: Water & home dust
(Intercept)3261,4.646364056,0.864858888,0.22359591,3.73404727,2.644768281,0.654281099,Navajo Nation: Water & home dust
(Intercept)3271,4.879255655,0.856821243,0.213107001,3.912677966,2.683725901,0.670436187,Navajo Nation: Water & home dust
(Intercept)3281,1.792433332,1.277074065,0.312197659,3.662917575,2.523158645,0.649434572,Navajo Nation: Water & home dust
(Intercept)3291,9.073032505,0.15480405,0.009971377,3.36724512,2.768195309,0.662358643,Navajo Nation: Water & home dust
(Intercept)3301,3.355965616,1.108596233,0.272100277,4.08908202,2.934202407,0.665589661,Navajo Nation: Water & home dust
(Intercept)3311,4.247682938,0.971024382,0.236915488,4.052073015,3.009153022,0.665589661,Navajo Nation: Water & home dust
(Intercept)3321,6.865563498,0.533815536,0.103957922,3.718424147,2.871381023,0.668820679,Navajo Nation: Water & home dust
(Intercept)3331,6.154075087,0.612192356,0.156240788,3.536045552,2.980104691,0.689822294,Navajo Nation: Water & home dust
(Intercept)3341,7.317966848,0.466289349,0.072329888,3.714968632,2.427462871,0.649434572,Navajo Nation: Water & home dust
(Intercept)3351,6.212460139,0.735819114,0.14559231,4.42901576,2.876096504,0.662358643,Navajo Nation: Water & home dust
(Intercept)3361,5.173558634,0.830139887,0.186594473,4.026859233,2.776075367,0.660743134,Navajo Nation: Water & home dust
(Intercept)3371,6.260388862,0.614593714,0.18555944,3.658570523,2.723329577,0.683360258,Navajo Nation: Water & home dust
(Intercept)3381,3.560107789,1.064649523,0.300872209,3.996546739,3.01277526,0.66720517,Navajo Nation: Water & home dust
(Intercept)3391,3.994481691,0.992373343,0.276673354,3.942995306,2.68172027,0.665589661,Navajo Nation: Water & home dust
(Intercept)3401,9.072789773,0.159536159,0.010176513,3.398948127,3.263988877,0.678513732,Navajo Nation: Water & home dust
(Intercept)3411,2.855931282,1.112011897,0.315525507,3.61210631,2.626531161,0.665589661,Navajo Nation: Water & home dust
(Intercept)3421,5.675118103,0.692924321,0.187662256,3.602097596,2.717839014,0.649434572,Navajo Nation: Water & home dust
(Intercept)3431,4.277143302,0.916763304,0.186079068,3.715225217,2.354323498,0.651050081,Navajo Nation: Water & home dust
(Intercept)3441,5.071909553,0.79252571,0.222131534,3.671282651,2.778511375,0.662358643,Navajo Nation: Water & home dust
(Intercept)3451,6.318042152,0.58367444,0.155732553,3.50749257,2.683000979,0.639741519,Navajo Nation: Water & home dust
(Intercept)3461,5.285882224,0.821707481,0.225696373,4.082256955,3.071331622,0.660743134,Navajo Nation: Water & home dust
(Intercept)3471,6.404768239,0.632325971,0.136180878,3.922657631,2.708183227,0.65266559,Navajo Nation: Water & home dust
(Intercept)3481,3.763437226,0.958099298,0.27068693,3.480572056,2.366796613,0.659127625,Navajo Nation: Water & home dust
(Intercept)3491,8.092861452,0.374816176,0.040815351,3.872341969,2.825124387,0.657512116,Navajo Nation: Water & home dust
(Intercept)3501,4.36809738,0.965544279,0.221971617,4.135492125,2.523395132,0.651050081,Navajo Nation: Water & home dust
(Intercept)3511,5.000971636,0.756892865,0.265742772,3.359792894,2.711830267,0.649434572,Navajo Nation: Water & home dust
(Intercept)3521,4.275774689,0.969497885,0.250479001,4.069859619,2.617976263,0.673667205,Navajo Nation: Water & home dust
(Intercept)3531,3.400363836,1.120273206,0.252264992,4.212309685,2.896483441,0.68174475,Navajo Nation: Water & home dust
(Intercept)3541,4.227494272,1.002895252,0.253140839,4.247039672,3.026049522,0.654281099,Navajo Nation: Water & home dust
(Intercept)3551,3.664912149,1.024954243,0.273360463,3.833374389,2.774368646,0.649434572,Navajo Nation: Water & home dust
(Intercept)3561,5.7783409,0.721383239,0.174494458,3.897442156,2.722543207,0.655896607,Navajo Nation: Water & home dust
(Intercept)3571,6.565719024,0.590136612,0.134801506,3.798794566,2.929662632,0.659127625,Navajo Nation: Water & home dust
(Intercept)3581,3.136294337,1.161425271,0.310621168,4.226051422,2.340771151,0.662358643,Navajo Nation: Water & home dust
(Intercept)3591,5.672114648,0.753541348,0.184188359,4.008310336,2.52314135,0.659127625,Navajo Nation: Water & home dust
(Intercept)3601,2.773946458,1.228026224,0.297635513,4.313316293,3.185500922,0.675282714,Navajo Nation: Water & home dust
(Intercept)3611,3.979150036,1.081855412,0.251981265,4.531743288,2.845411349,0.680129241,Navajo Nation: Water & home dust
(Intercept)3621,4.614486162,0.903843082,0.221053474,3.96534565,2.857687882,0.665589661,Navajo Nation: Water & home dust
(Intercept)3631,6.36110753,0.605314184,0.179538264,3.696644516,3.012279379,0.689822294,Navajo Nation: Water & home dust
(Intercept)3641,1.275755417,1.470629118,0.279426658,4.452899941,2.850338387,0.665589661,Navajo Nation: Water & home dust
(Intercept)3651,9.421165657,0.127916844,0.006529927,3.533866897,3.002538369,0.675282714,Navajo Nation: Water & home dust
(Intercept)3661,2.635255173,1.279570719,0.30299799,4.522593936,2.884302396,0.662358643,Navajo Nation: Water & home dust
(Intercept)3671,4.418686141,0.994368635,0.215684053,4.380669668,2.736354472,0.657512116,Navajo Nation: Water & home dust
(Intercept)3681,3.131112011,1.121502873,0.321886014,3.951359148,2.755311254,0.670436187,Navajo Nation: Water & home dust
